Datetime,Timestamp,Time (sec),Instant fuel economy (MPG),Total fuel economy (MPG),Fuel rate (gal/hr),Instant CO2 rate (lb/mile),Total CO2 (lbs),CO2 flow (lb/min),Engine RPM (RPM),Mass air flow rate (lb/min),Absolute load value (%),Mass air flow rate (lb/min).1,Engine Power (hp),Calculated load value (%),Time since engine start (sec),Ambient air temperature (°F),Intake manifold absolute pressure (inHg),Fuel system 1 status,Trip Distance (miles),Trip Fuel (gal),Trip Fuel Economy (MPG),Trip Duration (min),Ambient Temperature Sensor (°F),Blower Motor Speed Level,Compressor Speed (RPM),Compressor Target Speed (RPM),Room Temperature Sensor (°F),Engine Speed (RPM),Initial Intake Air Temperature (°F),Intake Air (°F),Hybrid battery pack remaining life (%),Boost (psi),Acceleration (ft/s²),Vehicle Speed (MPH),Adjusted Ambient Temperature (°F),Motor Actual Current (A),Motor Power Supply Voltage (V),Battery Voltage (V),Aircon Consumption Power (kW),Battery Block Max Voltage (V),Cooling Fan 0 (%),Status of the Aircon Gate Status / OFF or ON,Battery Voltage (V).1,Engine Torque (lb•ft),Set Temperature (Driver Side) (°F),Solar Sensor (Driver Side),Fuel Input (gal),Vehicle Load (%),Calculate Load (%),Outside Temp,Humidity,Wind Speed,Pressure,Feels_like,Clouds
2023-06-20 13:40:00-07:00,1687294146.778,63.778,39.988,38.514,0.566,0.811,86.343,0.185,1270.855,0.918,25.509,1.021,7.763,52.549,32.196,85.277,10.363,1.935,0.097,0.005,13.88,0.912,85.561,23.159,4756.439,5122.421,105.968,1461.488,93.875,92.359,64.446,-7.009,0.467,15.721,84.805,1.572,27.086,14.46,1.873,15.093,7.953,1.0,14.3,26.267,92.3,43.0,11.606,30.599,57.354,81.766,42.0,12.66,1011.157,81.49,0.0
2023-06-20 13:50:00-07:00,1687294507.135,424.135,58.442,38.386,0.491,0.626,91.296,0.16,911.277,0.79,17.462,0.982,6.736,36.584,388.475,84.089,8.582,1.616,0.925,0.042,22.357,7.009,85.421,19.437,4409.051,4418.339,88.686,902.712,93.875,102.223,47.599,-3.352,-0.07,11.963,83.833,0.721,27.105,14.47,1.502,15.844,43.453,1.0,14.293,18.537,92.3,42.402,11.611,17.648,37.106,81.677,43.653,12.66,1012.771,81.602,0.0
2023-06-20 14:00:00-07:00,1687294911.266,828.266,187.643,38.199,0.629,0.601,92.617,0.205,845.783,0.913,15.568,1.093,8.622,31.279,786.339,82.4,4.664,1.468,2.631,0.11,23.922,13.698,82.621,18.0,3199.555,3469.541,81.459,895.976,93.875,104.76,56.499,-1.317,-0.247,16.199,81.844,0.861,27.063,14.401,1.067,17.097,54.167,1.0,14.218,16.709,92.3,41.826,9.433,17.325,26.498,81.577,43.109,12.66,1003.602,81.452,0.0
2023-06-20 14:30:00-07:00,1687297013.225,80.721,184.554,37.869,0.391,0.334,93.058,0.128,428.79,0.514,7.883,0.549,5.36,14.943,382.248,80.6,1.202,1.271,0.165,0.004,137.654,1.235,83.225,18.0,3750.394,3811.06,83.519,543.689,126.933,112.562,62.97,-0.58,0.103,8.581,80.784,-2.504,27.22,14.446,1.238,16.311,49.578,1.0,14.286,12.549,95.0,47.06,11.587,10.948,19.759,81.425,42.0,12.66,1003.0,81.205,0.0
2023-06-20 14:40:00-07:00,1687297320.003,168.003,301.618,37.877,0.512,0.429,95.404,0.167,746.867,0.759,16.489,0.884,7.027,34.948,129.561,81.406,6.801,1.766,1.166,0.03,39.526,2.721,84.212,18.0,3903.506,3969.715,83.099,715.495,119.75,111.102,61.815,-2.232,-0.379,20.802,81.553,0.203,27.132,14.432,1.246,16.578,59.588,1.0,14.282,18.866,95.0,43.197,9.706,16.663,32.04,81.586,42.0,12.66,1002.247,81.335,0.0
2023-06-20 14:50:00-07:00,1687298224.473,179.473,281.502,37.643,0.974,0.687,97.125,0.318,1342.441,1.44,25.236,1.798,13.352,51.152,315.546,82.332,12.873,1.699,1.339,0.056,30.298,2.961,83.021,13.0,2931.54,2994.321,82.854,1341.685,127.625,111.132,63.036,-1.746,0.004,25.948,82.154,0.007,27.06,14.405,0.912,16.604,64.999,1.0,14.223,29.13,92.3,44.422,11.552,25.698,52.344,80.873,43.0,11.05,1002.068,80.854,2.159
2023-06-20 15:00:00-07:00,1687298700.469,655.469,243.016,37.374,1.253,0.683,99.76,0.409,1751.808,1.854,28.41,2.236,17.184,56.311,785.559,81.509,12.632,1.846,5.027,0.191,26.087,10.896,82.536,9.1,2493.426,2506.314,81.017,1693.149,127.625,110.574,67.252,-2.54,0.159,38.077,81.663,0.074,27.099,14.373,0.718,16.356,67.446,1.0,14.201,32.54,92.3,46.301,11.503,27.725,55.817,80.491,42.663,4.986,1005.803,80.469,6.893
2023-06-20 15:10:00-07:00,1687299300.012,1255.012,53.211,37.313,2.024,0.604,104.872,0.661,2831.401,3.019,42.916,3.794,27.752,84.355,1373.757,81.941,19.21,2.023,14.448,0.452,32.043,20.886,82.801,9.0,2191.632,2191.193,78.797,2828.455,127.625,97.772,60.98,-1.983,-0.008,66.425,82.089,-0.077,27.061,14.317,0.568,15.592,70.5,1.0,14.194,48.897,92.3,40.418,11.184,42.839,84.185,79.471,43.131,5.207,1014.537,79.261,9.0
2023-06-20 15:20:00-07:00,1687299899.969,1854.969,321.302,36.77,1.311,0.494,111.705,0.428,1825.332,1.942,27.117,2.338,17.971,57.692,1966.647,78.659,12.244,1.925,24.373,0.8,30.43,30.888,79.614,9.0,2050.255,2057.987,77.914,1817.256,127.625,104.132,67.295,-2.022,-0.116,42.738,78.783,-0.188,27.062,14.102,0.559,16.577,65.744,1.0,13.969,31.172,92.3,41.375,11.118,26.264,55.218,75.568,23.525,8.962,1014.763,73.932,9.92
2023-06-20 15:30:00-07:00,1687300500.162,2455.162,306.666,36.913,1.086,0.446,114.213,0.355,1648.011,1.617,28.151,2.083,14.892,62.635,2557.516,78.92,12.08,1.891,29.915,0.928,32.207,40.891,79.94,9.0,2012.604,2016.598,77.402,1645.186,127.625,104.748,62.152,-1.788,0.137,43.284,79.175,0.147,27.061,14.237,0.556,15.294,68.917,1.0,14.068,32.292,92.3,42.255,10.708,27.961,64.356,75.408,26.114,9.856,1014.178,73.878,1.467
2023-06-20 15:40:00-07:00,1687301096.796,3051.796,212.217,37.263,0.373,0.233,117.174,0.122,666.078,0.555,14.112,0.723,5.11,34.666,3144.33,80.22,5.629,1.746,37.594,1.08,34.812,50.835,83.127,9.0,1971.467,1984.651,78.055,674.754,127.625,103.598,65.111,-2.178,-0.123,27.545,80.411,0.141,27.174,14.249,0.565,16.452,56.095,0.995,14.068,16.09,92.3,47.356,10.647,13.81,35.478,79.457,23.17,13.55,1019.824,79.208,0.818
2023-06-20 15:50:00-07:00,1687301623.118,1112.751,200.059,37.342,0.181,0.334,117.633,0.059,229.733,0.261,4.879,0.267,2.478,10.655,1125.683,80.6,1.997,1.165,12.242,0.347,61.98,18.343,85.814,9.0,2182.922,2189.638,78.62,265.542,122.206,116.798,61.705,-0.709,-0.043,5.268,80.816,-1.575,27.53,14.261,0.636,15.221,35.544,1.0,14.089,5.867,92.3,57.807,10.766,6.577,17.339,80.293,24.0,14.97,1020.0,79.351,0.0
2023-06-20 16:00:00-07:00,1687302387.705,213.705,265.882,37.315,0.584,0.488,118.375,0.191,820.908,0.867,18.575,1.033,8.002,41.219,212.787,81.431,6.198,1.491,1.095,0.033,49.174,3.53,85.127,12.811,2606.377,2667.61,80.751,825.318,124.25,115.684,54.645,-1.139,0.161,21.019,81.685,-0.214,27.182,14.036,0.839,16.195,58.659,1.0,13.889,21.317,92.3,39.268,10.586,18.372,43.163,80.227,24.243,14.97,1019.164,79.298,0.0
2023-06-20 16:10:00-07:00,1687302899.522,725.522,204.77,37.339,0.997,0.515,120.593,0.325,1560.82,1.485,29.871,1.911,13.664,67.997,715.807,82.961,15.337,2.02,5.467,0.146,37.078,12.058,84.441,13.0,2392.493,2409.393,78.467,1565.443,124.25,105.899,65.299,-2.368,0.011,41.634,83.25,0.204,27.057,14.153,0.684,16.616,68.653,0.993,14.02,33.875,92.3,44.547,10.373,30.611,68.052,80.45,24.136,14.97,1016.804,79.094,0.0
2023-06-20 16:20:00-07:00,1687303499.537,1325.537,98.937,37.422,1.35,0.552,124.624,0.441,2069.033,2.002,35.337,2.555,18.511,78.473,1310.277,82.865,15.661,2.158,13.677,0.352,38.914,22.064,83.923,10.947,2063.092,2107.392,77.262,2066.536,124.25,100.244,65.578,-2.756,-0.056,54.8,83.112,0.099,27.06,14.208,0.566,16.428,70.089,1.0,14.058,40.502,92.3,38.068,10.162,35.48,78.527,80.121,25.566,16.576,1014.971,79.414,0.0
2023-06-20 16:30:00-07:00,1687304099.537,1925.537,76.263,37.601,1.324,0.484,128.839,0.432,2039.268,1.974,37.629,2.61,18.152,82.639,1900.237,83.804,16.12,2.083,22.906,0.567,40.347,32.063,84.632,9.0,1891.328,1892.545,76.831,2046.155,124.25,100.4,64.33,-2.05,-0.035,56.205,83.761,0.336,27.055,13.752,0.512,16.136,83.008,1.0,13.643,42.915,92.3,31.97,9.697,37.916,83.493,80.298,14.026,14.974,1014.002,79.768,0.0
2023-06-20 16:40:00-07:00,1687304699.526,2525.526,83.027,37.751,1.256,0.418,133.511,0.41,1989.218,1.875,36.294,2.494,17.222,82.049,2491.868,84.278,16.146,2.035,32.9,0.806,40.787,42.064,84.971,9.0,1865.728,1867.25,76.077,2004.4,124.25,100.01,62.386,-2.32,0.077,60.786,84.197,0.196,27.059,13.633,0.503,16.02,78.482,1.0,13.538,41.354,92.3,31.765,9.61,36.66,82.537,81.514,13.967,14.97,1014.0,79.32,0.0
2023-06-20 16:50:00-07:00,1687305299.536,3125.536,250.421,38.103,1.2,0.563,137.222,0.392,1801.279,1.785,30.837,2.187,16.458,67.278,3082.263,85.265,13.26,1.94,42.507,0.995,42.731,52.064,85.56,8.98,1846.51,1871.943,74.766,1823.158,124.25,101.711,63.607,-2.661,0.01,48.35,84.94,-0.088,27.061,13.826,0.519,16.566,60.722,0.995,13.691,35.237,92.3,29.803,9.563,32.064,67.078,82.657,21.035,12.717,1013.338,80.433,0.0
2023-06-20 17:00:00-07:00,1687305721.376,3547.376,159.29,38.042,0.416,0.358,139.558,0.136,687.446,0.608,9.739,0.743,5.704,23.191,3495.698,84.803,3.88,1.401,46.618,1.114,41.843,59.033,85.535,5.0,1595.651,1654.811,73.971,644.871,124.25,113.756,76.495,-1.643,-0.348,14.421,84.642,0.635,27.115,14.209,0.483,16.894,50.828,0.986,13.995,11.37,92.3,39.217,9.238,9.852,20.807,82.111,26.191,8.828,1008.783,80.287,0.0
2023-06-20 17:10:00-07:00,1687306770.425,35.425,168.367,38.037,0.965,0.463,130.397,0.315,1662.585,1.367,25.497,1.654,13.229,61.981,403.898,84.2,23.618,2.271,0.352,0.01,71.892,0.549,84.976,5.0,1670.203,1669.237,79.7,1411.093,134.375,102.719,63.662,-6.052,-0.029,45.753,84.077,-0.862,27.061,14.18,0.45,16.519,70.5,1.0,14.0,29.679,92.3,21.153,9.568,22.486,59.395,80.292,28.596,8.01,1010.596,79.27,0.0
2023-06-20 17:20:00-07:00,1687307089.63,354.63,131.228,38.07,0.785,0.498,141.083,0.256,1210.908,1.168,23.324,1.47,10.764,52.241,714.589,83.659,9.373,1.7,2.951,0.072,43.841,5.876,84.513,5.0,1678.273,1688.859,78.327,1253.48,134.375,105.947,65.56,-1.875,-0.056,28.06,83.423,-0.231,27.06,14.189,0.477,16.463,63.311,0.993,14.001,26.715,92.3,22.099,9.143,23.862,53.161,78.857,30.935,8.01,1011.645,77.951,0.0
2023-06-20 17:30:00-07:00,1687307722.531,987.531,192.94,37.985,0.973,0.478,144.201,0.318,1411.132,1.441,24.251,1.748,13.341,51.466,1339.895,80.633,10.349,1.74,8.383,0.231,36.395,16.428,81.616,5.0,1603.51,1617.675,77.254,1431.674,134.375,102.324,66.386,-1.862,-0.008,34.871,80.742,-0.261,27.062,14.172,0.439,16.416,63.119,1.0,13.994,27.669,92.3,13.632,9.009,24.238,51.007,79.154,32.408,8.432,1012.042,78.431,0.0
2023-06-20 17:40:00-07:00,1687308300.012,1565.012,51.663,37.991,1.375,0.442,148.424,0.449,2145.18,2.052,39.489,2.812,18.855,87.488,1910.315,81.449,17.458,2.013,16.623,0.447,37.015,26.056,82.493,5.0,1521.5,1522.385,76.951,2124.887,134.375,93.065,61.62,-1.514,-0.004,60.816,81.806,-0.33,27.06,14.142,0.399,15.694,70.506,1.0,14.0,44.946,92.3,10.543,8.582,39.13,87.308,81.547,35.397,7.676,1012.999,80.642,0.0
2023-06-20 17:50:00-07:00,1687308900.024,2165.024,79.821,38.285,1.189,0.419,152.309,0.388,1907.094,1.773,36.851,2.439,16.299,84.132,2498.952,83.453,15.987,2.072,26.444,0.645,40.911,36.053,84.317,5.0,1521.722,1523.11,75.942,1912.522,134.375,97.769,60.935,-1.873,0.002,59.629,83.474,-0.008,27.06,14.136,0.407,15.995,65.559,1.0,13.995,41.929,92.3,3.573,8.416,36.529,84.266,84.182,19.141,7.573,1015.138,81.521,0.0
2023-06-20 18:00:00-07:00,1687309500.069,2765.069,64.182,38.497,1.642,0.447,157.052,0.536,2498.626,2.451,39.356,3.194,22.514,84.857,3089.788,83.909,17.438,2.023,37.406,0.887,42.16,46.053,84.635,5.0,1485.722,1486.357,75.894,2491.244,134.375,97.349,59.464,-1.935,0.021,72.046,83.764,0.131,27.06,14.14,0.4,15.935,57.946,1.0,14.0,44.876,92.3,3.22,8.164,39.294,84.925,84.902,9.962,6.438,1016.262,81.814,0.0
2023-06-20 18:10:00-07:00,1687310100.031,3365.031,50.297,38.549,2.012,0.562,163.023,0.657,2830.169,2.992,42.482,3.678,27.589,87.014,3680.867,85.106,19.298,2.057,49.563,1.192,41.633,56.053,85.534,5.0,1491.37,1492.187,75.808,2838.078,134.375,97.319,58.805,-1.56,-0.009,70.675,84.876,-0.261,27.061,14.146,0.405,16.055,0.0,1.0,14.0,48.615,92.3,3.878,7.875,42.508,86.744,85.525,18.888,5.922,1012.409,82.621,0.0
2023-06-20 18:20:00-07:00,1687310700.028,3965.028,77.212,38.461,1.638,0.551,169.125,0.535,2445.107,2.439,38.115,3.039,22.46,82.053,4270.997,82.538,18.078,2.075,60.809,1.504,40.46,66.053,83.337,5.0,1462.063,1463.463,74.768,2422.081,134.375,95.96,60.86,-2.345,-0.021,62.286,82.575,-0.007,27.106,14.156,0.396,16.551,13.159,0.995,13.999,43.498,92.3,6.94,7.278,37.699,81.28,80.74,15.438,13.74,1017.604,79.165,0.0
2023-06-20 18:30:00-07:00,1687311121.028,4386.028,208.584,38.473,0.814,0.445,172.353,0.266,1301.55,1.189,19.676,1.391,11.158,46.281,4685.595,80.6,9.421,1.851,67.26,1.668,40.316,73.02,81.821,5.0,1413.798,1430.942,75.961,1267.093,134.375,99.128,70.629,-3.027,-0.391,32.774,81.192,0.895,27.941,14.18,0.394,17.149,55.264,1.0,13.996,22.739,92.3,3.095,7.527,19.319,43.512,80.613,15.752,13.298,1015.651,78.769,0.0
2023-06-22 23:00:00-07:00,1687500369.182,235.182,132.44,38.488,1.144,0.567,172.976,0.374,1605.908,1.717,30.893,2.034,15.684,65.239,355.828,81.39,12.252,1.798,2.838,0.073,39.809,3.875,82.334,14.107,2410.754,2415.45,83.51,1631.423,82.625,87.166,57.466,-1.912,-0.065,38.981,81.642,-0.253,27.062,14.351,0.645,16.602,0.0,1.0,14.208,35.588,92.3,45.539,6.515,30.563,66.989,61.544,28.629,13.989,1013.184,58.741,0.0
2023-06-22 23:10:00-07:00,1687500901.45,767.45,179.506,38.393,0.992,0.491,176.953,0.324,1651.105,1.458,26.159,1.849,13.602,60.604,874.154,80.85,11.72,2.173,7.578,0.219,34.4,12.741,82.29,13.0,2122.518,2185.005,79.608,1709.8,82.625,95.084,67.693,-2.662,0.143,43.539,81.587,0.022,27.06,13.862,0.581,16.695,0.0,1.0,13.745,29.419,92.3,41.062,6.347,25.833,57.621,60.913,28.402,15.568,1013.322,58.036,0.0
2023-06-22 23:20:00-07:00,1687501499.961,1365.961,116.99,38.676,1.1,0.352,180.659,0.359,2302.139,1.625,29.278,2.112,15.076,69.435,1463.968,84.536,14.128,2.65,17.458,0.408,42.589,22.717,84.983,13.0,2166.745,2190.07,77.923,2351.393,82.625,93.977,70.619,-4.792,-0.016,63.483,84.259,-0.187,27.062,14.098,0.57,16.222,62.163,1.0,13.99,33.582,92.3,43.305,6.154,28.537,68.347,61.317,37.875,13.518,1013.117,58.932,0.0
2023-06-22 23:30:00-07:00,1687502099.945,1965.945,72.932,38.866,1.951,0.617,185.049,0.637,2586.146,2.884,41.28,3.5,26.746,84.058,2054.278,83.189,21.954,2.307,27.903,0.632,44.468,32.715,83.847,12.973,2187.165,2202.553,76.688,2589.03,82.625,92.012,63.22,-2.848,0.006,62.181,83.079,-0.685,27.057,13.992,0.568,16.213,79.736,1.0,13.887,47.742,92.3,42.575,5.962,42.174,85.196,64.445,31.667,12.331,1011.283,62.074,0.0
2023-06-22 23:40:00-07:00,1687502699.942,2565.942,27.14,38.309,2.771,0.756,193.444,0.905,3513.242,4.131,49.374,4.97,37.997,91.993,2644.79,78.734,21.236,2.0,39.04,1.06,37.026,42.716,79.247,7.133,1736.25,1737.158,76.804,3515.968,82.625,89.204,60.141,-1.005,0.01,71.891,78.527,-0.037,27.055,13.564,0.426,15.656,82.738,1.0,13.492,56.335,92.3,41.913,5.184,49.528,91.865,53.43,89.217,4.946,1015.721,52.67,17.48
2023-06-22 23:50:00-07:00,1687503299.94,3165.94,95.754,38.15,1.43,0.396,200.393,0.467,2212.828,2.128,36.601,2.813,19.607,80.248,3235.188,75.215,16.945,2.135,51.028,1.415,36.031,52.716,76.127,8.987,1818.35,1817.64,76.029,2218.263,82.625,88.343,60.171,-2.959,0.018,71.195,75.41,-0.238,27.057,13.574,0.436,16.194,61.728,1.0,13.49,42.019,92.3,41.575,4.859,36.688,81.073,52.384,85.345,2.905,1016.317,51.331,19.0
2023-06-23 00:00:00-07:00,1687503899.942,3765.942,111.0,38.594,1.077,0.315,203.984,0.352,1751.257,1.608,34.169,2.171,14.763,77.999,3825.922,76.166,17.176,2.437,62.642,1.598,39.171,62.715,76.862,5.0,1526.292,1527.682,75.334,1765.416,82.625,86.852,63.722,-3.827,-0.021,67.18,76.093,-0.072,27.055,13.577,0.376,16.566,24.395,1.0,13.497,38.971,92.3,41.498,4.713,34.422,77.812,56.659,72.717,4.511,1014.783,55.446,2.32
2023-06-23 00:10:00-07:00,1687504499.937,4365.937,50.165,38.801,1.911,0.516,208.726,0.624,2600.566,2.852,44.907,3.731,26.196,90.672,4417.025,76.931,19.785,2.02,74.181,1.84,40.316,72.717,77.795,6.1,1592.413,1594.298,76.061,2610.91,82.625,86.954,60.512,-1.486,0.01,72.543,76.93,-0.005,27.057,13.568,0.392,15.822,62.091,1.0,13.492,51.125,92.3,42.077,4.315,45.008,90.895,56.747,74.504,5.138,1014.304,55.623,37.8
2023-06-23 00:20:00-07:00,1687505099.918,4965.918,47.294,38.704,1.933,0.522,215.434,0.631,2640.129,2.886,45.139,3.784,26.505,90.781,5008.062,75.221,19.723,2.0,86.409,2.183,39.591,82.716,75.692,5.68,1570.718,1570.967,76.307,2633.071,82.625,85.46,59.382,-1.359,-0.021,72.551,75.012,0.182,27.058,13.572,0.37,16.085,9.416,1.0,13.496,51.38,92.3,42.743,3.937,44.957,90.333,54.259,80.996,5.383,1015.017,53.191,10.8
2023-06-23 00:30:00-07:00,1687505699.893,5565.893,97.202,38.788,1.287,0.371,220.901,0.42,1947.298,1.917,37.021,2.554,17.647,81.033,5598.493,73.187,17.395,2.373,98.155,2.462,39.864,92.716,73.662,5.0,1461.347,1461.698,75.925,1914.279,82.625,84.707,61.247,-3.28,0.012,68.887,73.146,0.097,27.056,13.582,0.348,16.529,0.0,1.0,13.496,42.291,92.3,43.217,3.643,36.376,80.327,53.69,83.946,5.63,1015.479,52.703,20.0
2023-06-23 00:40:00-07:00,1687506299.576,6165.576,138.109,39.014,0.85,0.391,224.2,0.278,1177.196,1.267,21.388,1.599,11.654,44.452,6190.074,74.799,10.032,1.618,107.274,2.63,40.787,102.711,75.727,5.0,1490.923,1501.057,74.734,1204.016,82.625,93.508,67.358,-1.81,-0.009,30.736,74.438,0.033,27.141,14.067,0.379,16.544,35.093,1.0,13.932,24.218,92.3,43.648,3.356,21.251,43.096,54.205,83.259,4.647,1015.0,53.235,30.487
2023-06-23 00:50:00-07:00,1687506899.867,6765.867,370.101,39.126,0.635,0.297,226.612,0.207,1069.225,0.945,22.103,1.251,8.71,51.824,6787.077,76.751,8.602,2.143,113.369,2.753,41.175,112.726,77.396,3.62,1467.68,1476.037,75.984,1052.687,82.625,93.986,69.327,-3.486,-0.095,42.825,76.569,-0.107,27.058,14.15,0.375,16.541,69.023,0.992,14.012,24.963,92.3,42.765,3.317,22.264,51.399,57.035,82.278,6.3,1015.3,56.304,49.0
2023-06-23 01:00:00-07:00,1687507503.104,7369.104,179.273,39.177,0.861,0.529,228.77,0.281,1268.383,1.279,25.465,1.654,11.799,53.415,7375.732,76.561,10.841,1.788,118.266,2.863,41.306,122.772,77.616,5.0,1584.588,1599.402,76.142,1296.178,82.625,96.998,62.425,-2.597,0.159,32.844,76.208,-0.25,27.095,14.113,0.408,15.784,67.153,0.99,13.996,28.65,92.3,42.359,3.164,26.182,53.176,56.693,81.012,6.31,1015.0,55.87,49.0
